StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timerPassage_First Click,timerPassage_Last Click,timerPassage_Page Submit,timerPassage_Click Count,S1Q1,S1Q2,S1Q3,S1Q4,S1Q5,S1Q6,S1Q7,S1Q8,S1Q9,S1Q10,S1Understand_1,S1Minutes,S1Interest_1,S1Knowledge_1,S1Progress,S2Understand_1,S2Interest_1,S2Knowledge_1,S2Progress,S2Q1a,S2Q2a,S2Q3a,S2Q4a,S2Q5a,S2Q6a,S2Q7a,S2Q8a,S2Q9a,S2Q10a,S2Q1b,S2Q2b,S2Q3b,S2Q4b,S2Q5b,S2Q6b,S2Q7b,S2Q8b,S2Q9b,S2Q10b,SC0,SC1,SC2,Group
3/13/2019 9:22,3/13/2019 9:27,0,67.254.210.204,100,271,1,3/13/2019 9:27,R_3HTDuoMFyXbUKC5,,,,,40.80189514,-73.95310211,anonymous,EN,23.705,43.543,49.271,3,2,3,4,2,4,3,1,3,1,3,30,3,25,16,2,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Down2
3/13/2019 9:22,3/13/2019 9:27,0,201.175.202.123,100,320,1,3/13/2019 9:27,R_1j8TVepu13hFSVz,,,,,19.43609619,-99.14420319,anonymous,EN,0,0,93.882,0,2,3,3,2,1,4,3,1,3,1,66,5,87,86,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,FT
3/13/2019 9:22,3/13/2019 9:27,0,49.145.137.62,100,306,1,3/13/2019 9:27,R_1q1TKNpd41tr990,,,,,10.31010437,123.8929138,anonymous,EN,13.713,23.24,62.541,2,,,,,,,,,,,,,,,,73,86,55,1,2,,,,4,3,,,4,3,,4,4,2,,,1,2,,,0,3,2,PostFeed
3/13/2019 9:24,3/13/2019 9:27,0,99.60.232.109,100,189,1,3/13/2019 9:27,R_78xypG88FRTHPk5,,,,,38.70230103,-90.36440277,anonymous,EN,0,0,21.895,0,,,,,,,,,,,,,,,,48,50,50,2,,2,4,,,2,,3,,1,2,,,3,4,,3,,1,,0,2,1,PostTest
3/13/2019 9:23,3/13/2019 9:27,0,76.255.209.207,100,247,1,3/13/2019 9:27,R_eg1Usr1mpAul917,,,,,42.50639343,-83.4068985,anonymous,EN,0,0,81.509,0,3,2,2,2,2,2,2,2,4,1,72,5,95,22,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 9:22,3/13/2019 9:27,0,185.144.156.21,100,295,1,3/13/2019 9:27,R_331jE50kX5RsXbG,,,,,25.78059387,-80.18260193,anonymous,EN,0,0,128.876,0,2,1,4,2,2,4,2,2,1,3,91,5,98,58,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Up2
3/13/2019 9:23,3/13/2019 9:27,0,65.25.115.134,100,252,1,3/13/2019 9:27,R_5iGJiCVy8NBwK65,,,,,41.03340149,-81.43849945,anonymous,EN,0,0,109.148,0,,,,,,,,,,,,,,,,84,80,42,2,,4,,2,2,4,,,,2,2,,4,,,,1,2,4,,0,1,3,PreTest
3/13/2019 9:23,3/13/2019 9:27,0,73.241.251.89,100,277,1,3/13/2019 9:27,R_3fZcJDkE9TQsO41,,,,,37.77029419,-122.4407043,anonymous,EN,46.066,46.066,95.855,1,2,3,4,2,1,4,2,2,4,2,84,5,83,84,1,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 9:23,3/13/2019 9:27,0,75.163.112.69,100,256,1,3/13/2019 9:27,R_sBaORItjiaysOHL,,,,,41.83839417,-96.46710205,anonymous,EN,35.414,130.259,134.228,2,,,,,,,,,,,,,,,,61,20,18,2,2,,,2,,4,,2,,2,,2,4,,4,,2,,4,,0,3,3,PostFeed
3/13/2019 9:26,3/13/2019 9:27,0,73.2.54.96,100,47,1,3/13/2019 9:27,R_2whG2YY2Szoz3EA,,,,,37.91859436,-121.3132019,anonymous,EN,2.385,2.727,3.021,2,3,1,2,3,1,2,3,4,2,1,19,1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,Control
3/13/2019 9:22,3/13/2019 9:27,0,98.225.117.124,100,307,1,3/13/2019 9:27,R_1kGF42wG0m8zRS2,,,,,32.30979919,-110.9150009,anonymous,EN,28.209,45.395,78.311,2,,,,,,,,,,,,,,,,75,65,18,2,,2,,2,4,3,,,,2,2,,4,,,,2,2,4,,0,3,4,PreTest
3/13/2019 9:22,3/13/2019 9:27,0,67.39.144.62,100,300,1,3/13/2019 9:27,R_2qfLdib1nhvj3D7,,,,,32.82150269,-80.05680084,anonymous,EN,26.502,142.365,143.42,10,2,2,2,2,1,1,3,4,1,3,16,3,87,19,1,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Down2
3/13/2019 9:22,3/13/2019 9:27,0,64.107.2.98,100,291,1,3/13/2019 9:27,R_2zSJfpkS3NRVchA,,,,,41.77900696,-87.77890015,anonymous,EN,0,0,174.02,0,,,,,,,,,,,,,,,,71,72,6,2,,1,2,1,4,,,,,2,2,,,,,4,3,1,4,,0,0,2,PostTest
3/13/2019 9:22,3/13/2019 9:27,0,75.118.234.5,100,311,1,3/13/2019 9:27,R_ewxOEXVV4kirijT,,,,,42.65629578,-83.12310028,anonymous,EN,6.604,12.429,73.026,3,,,,,,,,,,,,,,,,65,16,23,2,3,2,,,4,2,,,,3,,,4,4,,,1,4,4,,0,1,1,PostTest
3/13/2019 9:22,3/13/2019 9:27,0,63.248.165.76,100,329,1,3/13/2019 9:27,R_3O79V3jZvljqhZs,,,,,41.311203,-111.9689026,anonymous,EN,0,0,160.721,0,2,3,3,2,2,4,2,2,3,2,93,4,98,67,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Down2
3/13/2019 9:23,3/13/2019 9:27,0,50.105.167.169,100,269,1,3/13/2019 9:27,R_1P11xdpygbpPjhZ,,,,,43.5500946,-89.4713974,anonymous,EN,0,0,97.204,0,,,,,,,,,,,,,,,,95,90,80,2,,2,4,,1,,2,,,1,2,,,2,,4,,1,4,,0,4,3,PostTest
3/13/2019 9:24,3/13/2019 9:27,0,68.207.246.47,100,207,1,3/13/2019 9:27,R_3hA3yndSnzGNvNH,,,,,27.84269714,-82.64479828,anonymous,EN,0,0,27.698,0,,,,,,,,,,,,,,,,65,67,63,1,3,,,,,1,,4,3,2,,2,2,1,2,,4,,,,0,0,1,PreTest
3/13/2019 9:26,3/13/2019 9:27,0,74.95.7.254,100,81,1,3/13/2019 9:27,R_33xtsdTW1vTi83t,,,,,37.44459534,-122.1835022,anonymous,EN,0,0,13.022,0,1,2,3,1,3,2,3,2,1,2,100,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,Down2
3/13/2019 9:22,3/13/2019 9:27,0,67.51.218.132,100,307,1,3/13/2019 9:27,R_3GqUWs4pnzVGwqp,,,,,47.37980652,-122.289299,anonymous,EN,2.779,4.114,147.971,2,1,1,2,3,1,2,3,1,4,3,20,5,10,3,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,Up2
3/13/2019 9:22,3/13/2019 9:27,0,68.204.214.125,100,309,1,3/13/2019 9:27,R_1pne4qdgGYE4Xr6,,,,,28.59809875,-81.35150146,anonymous,EN,0,0,111.426,0,,,,,,,,,,,,,,,,85,85,11,2,,,,,1,,2,2,4,1,2,3,4,1,,3,,,,,0,5,2,PreTest
3/13/2019 9:22,3/13/2019 9:27,0,68.33.74.37,100,329,1,3/13/2019 9:27,R_cGX4HNqj3DwFssh,,,,,38.88920593,-76.9417038,anonymous,EN,8.876,8.876,203.068,1,,,,,,,,,,,,,,,,71,56,31,1,,3,1,,,,3,2,,1,2,,,2,2,1,,,4,,0,3,3,PostFeed
3/13/2019 9:22,3/13/2019 9:27,0,67.189.50.239,100,304,1,3/13/2019 9:27,R_3Jqj6Ffvqtrk2NH,,,,,45.48049927,-122.6362991,anonymous,EN,0,0,130.597,0,3,3,4,2,2,2,1,2,4,1,75,4,30,10,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Down2
3/13/2019 9:25,3/13/2019 9:27,0,96.238.18.137,100,147,1,3/13/2019 9:27,R_OJMIjsfCNQSGUI9,,,,,41.83070374,-71.39820099,anonymous,EN,0,0,44.559,0,,,,,,,,,,,,,,,,77,92,27,1,,3,,,1,4,2,1,,,3,,4,2,,,,,4,1,0,2,3,PreTest
3/13/2019 9:23,3/13/2019 9:27,0,71.240.118.91,100,238,1,3/13/2019 9:27,R_2uCjwmcf3Bfiqbk,,,,,42.07530212,-80.06710052,anonymous,EN,80.651,86.259,96.32,10,,,,,,,,,,,,,,,,56,100,0,1,,,1,2,,2,2,,,3,2,3,,,2,,,2,2,,0,3,2,PostTest
3/13/2019 9:23,3/13/2019 9:27,0,165.234.250.37,100,298,1,3/13/2019 9:27,R_2dhdoxmvYJiviBi,,,,,46.85240173,-96.81210327,anonymous,EN,0,0,153.197,0,2,2,4,2,1,4,1,4,4,3,78,3,55,19,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Control
3/13/2019 9:25,3/13/2019 9:27,0,71.181.82.10,100,161,1,3/13/2019 9:28,R_BtVGKsRFRhyTrZD,,,,,42.99819946,-72.20189667,anonymous,EN,0,0,35.127,0,,,,,,,,,,,,,,,,85,69,80,2,,,4,,1,,2,4,,1,3,1,,1,,3,,,1,,0,3,1,PostTest
3/13/2019 9:23,3/13/2019 9:28,0,162.244.74.2,100,292,1,3/13/2019 9:28,R_1Ibym8bpUixfm6D,,,,,39.12130737,-90.33380127,anonymous,EN,0,0,59.651,0,,,,,,,,,,,,,,,,75,65,5,2,,1,,,1,,2,,2,1,4,,3,2,,4,,1,,,0,3,1,PreTest
3/13/2019 9:22,3/13/2019 9:28,0,47.36.187.177,100,328,1,3/13/2019 9:28,R_2y7uxZSwQWgURue,,,,,42.05259705,-124.2839966,anonymous,EN,4.062,61.538,92.914,3,,,,,,,,,,,,,,,,94,95,82,2,3,2,,,,4,,,4,2,,,4,2,2,,2,2,,,0,2,3,PreTest
3/13/2019 9:23,3/13/2019 9:28,0,73.48.80.170,100,257,1,3/13/2019 9:28,R_R3M1ud1GSp2iFMJ,,,,,30.49079895,-84.31580353,anonymous,EN,4.764,5.932,76.089,2,,,,,,,,,,,,,,,,43,17,10,2,3,3,,,,,3,4,4,,,,4,2,1,2,,,,2,0,1,2,PreTest
3/13/2019 9:23,3/13/2019 9:28,0,67.187.38.247,100,275,1,3/13/2019 9:28,R_22CUpaoQEfwcL31,,,,,31.22999573,-81.35019684,anonymous,EN,30.087,63.971,116.242,5,2,3,4,2,2,2,2,2,4,1,82,3,30,20,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 9:24,3/13/2019 9:28,0,66.31.18.107,100,209,1,3/13/2019 9:28,R_3h5CZzscK7mpSgt,,,,,42.373703,-71.12840271,anonymous,EN,4.682,60.245,61.045,22,,,,,,,,,,,,,,,,40,71,34,2,2,2,4,,2,4,,,,,,,,2,,,3,4,4,3,0,2,2,PostFeed
3/13/2019 9:23,3/13/2019 9:28,0,107.1.58.90,100,291,1,3/13/2019 9:28,R_1GTgpr1g7KYdFzs,,,,,32.90150452,-84.33239746,anonymous,EN,5.046,17.293,115.663,6,,,,,,,,,,,,,,,,31,93,40,1,,3,,2,2,,,2,4,,2,,3,,,4,2,,,1,0,3,3,PostFeed
3/13/2019 9:22,3/13/2019 9:28,0,46.49.23.119,100,344,1,3/13/2019 9:28,R_3LiK0RcmsJtTwHD,,,,,41.69410706,44.83369446,anonymous,EN,139.966,139.966,140.367,1,,,,,,,,,,,,,,,,40,77,74,2,,,4,,4,,4,4,,1,3,3,,3,,3,,,1,,0,1,1,PreTest
3/13/2019 9:23,3/13/2019 9:28,0,75.7.140.180,100,269,1,3/13/2019 9:28,R_2S6t7pfaQnWhvGB,,,,,35.76139832,-78.60150146,anonymous,EN,2.115,56.586,122.066,2,3,2,1,2,2,2,2,2,4,1,85,3,5,15,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Up2
3/13/2019 9:27,3/13/2019 9:28,0,35.137.59.92,100,61,1,3/13/2019 9:28,R_1cUqtCHkHaPi1lC,,,,,27.96000671,-82.46140289,anonymous,EN,0,0,5.588,0,,,,,,,,,,,,,,,,77,63,64,2,2,,2,2,,,2,2,,,,2,,,1,2,,,2,3,0,4,2,PostTest
3/13/2019 9:25,3/13/2019 9:28,0,50.122.158.6,100,157,1,3/13/2019 9:28,R_3NLoUrHUfxdrc1N,,,,,41.45350647,-74.47740173,anonymous,EN,0,0,33.515,0,3,2,1,2,1,4,3,4,4,3,40,3,28,24,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Down2
3/13/2019 9:24,3/13/2019 9:28,0,24.88.97.38,100,229,1,3/13/2019 9:28,R_2aaSg3tkHcntD8t,,,,,34.18469238,-79.770401,anonymous,EN,21.916,83.759,84.053,9,,,,,,,,,,,,,,,,70,54,29,1,,1,,,3,4,3,,4,,2,,1,2,,,,4,,1,0,1,4,PostTest
3/13/2019 9:23,3/13/2019 9:28,0,75.118.79.54,100,255,1,3/13/2019 9:28,R_2OW8BIozBPjc24w,,,,,40.08180237,-82.96649933,anonymous,EN,98.997,98.997,132.092,1,,,,,,,,,,,,,,,,80,85,65,1,2,3,,,2,2,2,,,,,,4,2,,,,2,4,2,0,2,3,PreTest
3/13/2019 9:22,3/13/2019 9:28,0,166.182.241.212,100,316,1,3/13/2019 9:28,R_1r0wGKIR5QcQji5,,,,,35.229599,-80.84300232,anonymous,EN,10.4,113.456,114.229,43,,,,,,,,,,,,,,,,34,23,3,1,,,,2,4,2,,,3,3,3,2,2,,,,2,2,,,0,1,3,PostTest
3/13/2019 9:26,3/13/2019 9:28,0,72.84.76.193,100,109,1,3/13/2019 9:28,R_6huxOGlBunJtV61,,,,,37.04499817,-76.40670013,anonymous,EN,0,0,2.37,0,,,,,,,,,,,,,,,,63,68,62,2,3,2,,3,,,2,,3,,,,2,,1,2,,4,,1,0,2,2,PreTest
3/13/2019 9:23,3/13/2019 9:28,0,24.101.246.112,100,304,1,3/13/2019 9:28,R_8kb4ccyvOv0r745,,,,,41.02929688,-80.75640106,anonymous,EN,0,0,143.32,0,,,,,,,,,,,,,,,,90,93,30,2,2,,,2,,2,,2,4,,,3,4,,2,,2,,,1,0,4,2,PreTest
3/13/2019 9:27,3/13/2019 9:28,0,73.197.219.13,100,58,1,3/13/2019 9:28,R_2dvcO3HEWvxO1RZ,,,,,40.71800232,-74.07330322,anonymous,EN,2.121,2.121,2.346,1,,,,,,,,,,,,,,,,60,31,36,2,2,2,,2,,,4,2,,,,,4,,2,2,,,4,1,0,4,2,PostTest
3/13/2019 9:24,3/13/2019 9:28,0,73.247.42.77,100,249,1,3/13/2019 9:28,R_2SHU94UGuCHxQ7z,,,,,42.38130188,-87.99909973,anonymous,EN,0.701,71.862,73.308,57,2,2,4,2,4,3,3,3,4,2,16,5,44,40,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,FT
3/13/2019 9:22,3/13/2019 9:28,0,71.215.24.78,100,348,1,3/13/2019 9:28,R_1jvbd9nCR5lc71z,,,,,26.64660645,-81.84290314,anonymous,EN,0,0,131.717,0,3,2,4,2,4,4,2,3,4,1,60,4,41,14,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 9:24,3/13/2019 9:28,0,99.61.181.109,100,246,1,3/13/2019 9:28,R_24w6cUf9d03FJjM,,,,,30.23260498,-95.19930267,anonymous,EN,0,0,77.995,0,,,,,,,,,,,,,,,,0,75,23,1,2,3,,,2,4,,,3,,,,4,2,,,2,2,,1,0,1,4,PostFeed
3/13/2019 9:23,3/13/2019 9:28,0,24.20.114.74,100,315,1,3/13/2019 9:28,R_3svJvuoVmk0S8kZ,,,,,44.0644989,-123.1461029,anonymous,EN,0,0,133.626,0,,,,,,,,,,,,,,,,95,90,80,2,2,2,1,,2,,,,,1,,,,2,,3,2,2,4,,0,4,5,PreTest
3/13/2019 9:22,3/13/2019 9:28,0,76.171.11.239,100,322,1,3/13/2019 9:28,R_qC3prSmPpjStfGx,,,,,34.02900696,-118.4004974,anonymous,EN,1.589,1.589,139.772,1,,,,,,,,,,,,,,,,61,50,0,1,,,,,2,4,2,2,,1,2,2,3,2,,,,,4,,0,3,4,PostFeed
3/13/2019 9:24,3/13/2019 9:28,0,207.255.208.211,100,241,1,3/13/2019 9:28,R_3LXAOo8SInssQiQ,,,,,39.59919739,-78.8443985,anonymous,EN,0,0,112.307,0,,,,,,,,,,,,,,,,19,8,9,1,,3,,,,2,2,4,1,,2,,3,3,3,,,,,1,0,1,2,PostFeed
3/13/2019 9:23,3/13/2019 9:28,0,173.91.205.6,100,283,1,3/13/2019 9:28,R_1GxKPs2s8daQq8I,,,,,41.10499573,-80.69450378,anonymous,EN,0,0,125.667,0,,,,,,,,,,,,,,,,38,10,0,2,2,,,,,2,,2,4,3,,2,4,2,2,,1,,,,0,3,2,PostTest
3/13/2019 9:22,3/13/2019 9:28,0,73.76.100.91,100,328,1,3/13/2019 9:28,R_1FIBxde8o7uAiXE,,,,,29.54220581,-95.32119751,anonymous,EN,0,0,79.289,0,2,2,1,2,1,2,2,4,3,2,71,7,82,50,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 9:23,3/13/2019 9:28,0,173.90.85.221,100,285,1,3/13/2019 9:28,R_3PKA98rXdNC67D3,,,,,41.40570068,-80.37390137,anonymous,EN,6.105,98.071,100.612,5,2,2,4,2,2,2,2,2,4,1,85,3,80,60,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Control
3/13/2019 9:22,3/13/2019 9:28,0,47.217.160.81,100,337,1,3/13/2019 9:28,R_1hGWAgLdhxkSikx,,,,,35.74110413,-95.34490204,anonymous,EN,0,0,168.112,0,2,2,4,2,2,4,2,2,4,1,70,5,57,31,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,FT
3/13/2019 9:22,3/13/2019 9:28,0,189.163.180.208,100,363,1,3/13/2019 9:28,R_1NgknCYAT3SYQiH,,,,,20.729599,-103.419899,anonymous,EN,161.34,161.34,161.643,1,,,,,,,,,,,,,,,,60,69,12,1,,3,2,2,,,3,2,,,4,,,,2,2,,,4,2,0,2,1,PostFeed
3/13/2019 9:22,3/13/2019 9:28,0,67.45.96.244,100,339,1,3/13/2019 9:28,R_3Gw6jmlIynHazCA,,,,,37.75100708,-97.8219986,anonymous,EN,9.662,16.095,112.828,3,,,,,,,,,,,,,,,,94,94,60,2,2,2,,,,3,2,,4,,,,4,2,2,,,2,,3,0,5,2,PostTest
3/13/2019 9:24,3/13/2019 9:28,0,170.235.245.87,100,256,1,3/13/2019 9:28,R_2wMqIm93GeQegBP,,,,,39.97880554,-75.12619781,anonymous,EN,73.665,73.944,76.789,2,2,2,1,2,2,3,2,2,4,1,100,2,100,55,1,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,Up2
3/13/2019 9:23,3/13/2019 9:28,0,73.153.138.218,100,331,1,3/13/2019 9:28,R_2ZE31sc6Tx7J6oq,,,,,39.71279907,-105.0952988,anonymous,EN,0,0,137.628,0,,,,,,,,,,,,,,,,80,96,70,1,2,2,1,,,,2,,,1,,,,2,1,4,,2,4,,0,5,4,PostFeed
3/13/2019 9:22,3/13/2019 9:28,0,73.142.240.25,100,328,1,3/13/2019 9:28,R_3gRRFzmhxj0sIsd,,,,,42.31199646,-71.10810089,anonymous,EN,1.895,124.744,125.542,16,,,,,,,,,,,,,,,,84,100,18,1,,2,,2,2,,,2,3,,2,,4,,,2,1,,,2,0,3,1,PostTest
3/13/2019 9:25,3/13/2019 9:28,0,192.67.88.5,100,199,1,3/13/2019 9:28,R_3lsKdnuEYoltJ7u,,,,,31.15089417,-99.33719635,anonymous,EN,0,0,76.401,0,,,,,,,,,,,,,,,,75,29,0,2,,1,,2,,,,4,4,2,2,,1,,2,2,1,,,,0,2,2,PostTest
3/13/2019 9:24,3/13/2019 9:28,0,216.14.250.36,100,273,1,3/13/2019 9:28,R_3elgQHC3zOQwBmv,,,,,47.60159302,-115.360199,anonymous,EN,0,0,153.669,0,,,,,,,,,,,,,,,,50,11,0,2,,,4,2,,4,,,4,3,2,2,,,2,,2,2,,,0,2,4,PostTest
3/13/2019 9:24,3/13/2019 9:28,0,162.231.57.35,100,231,1,3/13/2019 9:28,R_3DcjKtXXeuPt4nK,,,,,32.74049377,-117.0934982,anonymous,EN,0,0,46.436,0,2,2,1,2,2,3,3,2,4,3,84,3,100,97,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Down2
3/13/2019 9:22,3/13/2019 9:28,0,23.242.69.172,100,377,1,3/13/2019 9:28,R_Ui4EQqfDLisZOIp,,,,,34.0308075,-118.4729996,anonymous,EN,0,0,121.837,0,,,,,,,,,,,,,,,,92,97,75,2,,2,,,,3,1,,1,1,2,,4,2,4,,,2,,,0,3,3,PostTest
3/13/2019 9:22,3/13/2019 9:28,0,108.234.235.187,100,365,1,3/13/2019 9:28,R_1jP58Yh8y5wjBaF,,,,,29.68840027,-95.05130005,anonymous,EN,0,0,154.408,0,,,,,,,,,,,,,,,,72,93,22,1,,3,3,,,4,,2,2,,2,,,2,2,,2,,,3,0,1,3,PostTest
3/13/2019 9:28,3/13/2019 9:28,0,198.27.175.244,100,34,1,3/13/2019 9:28,R_DkQIHnby7Xfmx57,,,,,37.75619507,-122.4866028,anonymous,EN,0,0,4.31,0,,,,,,,,,,,,,,,,18,14,11,2,,2,,3,,3,,,3,2,2,,3,,3,,2,2,,,0,2,3,PostFeed
3/13/2019 9:26,3/13/2019 9:28,0,72.132.43.243,100,160,1,3/13/2019 9:28,R_1kYWQ6Fiwai1eH7,,,,,33.72369385,-116.3802948,anonymous,EN,5.265,52.03,54.174,32,,,,,,,,,,,,,,,,50,12,53,2,1,3,,2,,,,4,,3,,,4,,3,2,3,,4,,0,1,1,PreTest
3/13/2019 9:22,3/13/2019 9:28,0,67.174.50.24,100,355,1,3/13/2019 9:28,R_soPjg1tjqpBPzC9,,,,,38.71690369,-121.3676987,anonymous,EN,6.056,29.677,32.302,15,,,,,,,,,,,,,,,,7,0,0,2,1,,,,4,1,2,,,3,,2,4,4,,,,4,4,,0,1,2,PostFeed
3/13/2019 9:23,3/13/2019 9:28,0,74.70.148.125,100,308,1,3/13/2019 9:28,R_2pKo0U9vpqwe6nG,,,,,42.84820557,-73.78630066,anonymous,EN,0,0,146.105,0,,,,,,,,,,,,,,,,55,40,45,2,,,4,,1,3,2,2,,,2,2,,2,,,,,4,1,0,4,5,PreTest
3/13/2019 9:22,3/13/2019 9:28,0,173.173.38.108,100,353,1,3/13/2019 9:28,R_2DZjANUhum6S3BY,,,,,31.57650757,-97.1785965,anonymous,EN,0,0,160.232,0,,,,,,,,,,,,,,,,91,100,67,1,,2,,,4,3,2,,4,,2,,1,2,,,,1,,2,0,4,3,PreTest
3/13/2019 9:22,3/13/2019 9:28,0,174.85.255.66,100,380,1,3/13/2019 9:28,R_OMRxBgfxImLeV9f,,,,,34.83169556,-86.88670349,anonymous,EN,2.53,19.584,183.093,10,2,2,3,2,4,2,2,3,4,1,77,6,92,16,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Control
3/13/2019 9:25,3/13/2019 9:28,0,75.100.156.231,100,222,1,3/13/2019 9:28,R_0fEQ6MRQy2klmOl,,,,,39.46879578,-85.66439819,anonymous,EN,9.39,9.39,55.267,1,,,,,,,,,,,,,,,,81,100,35,1,2,,,2,,,2,,4,2,,1,3,,1,4,,4,,,0,4,1,PostTest
3/13/2019 9:28,3/13/2019 9:28,0,67.181.174.153,100,31,1,3/13/2019 9:28,R_31mSIryAdx8Du2J,,,,,38.55389404,-121.3693008,anonymous,EN,0.145,1.559,2.623,2,,,,,,,,,,,,,,,,68,92,65,2,3,,4,2,,,,3,,3,,2,,,4,4,3,,3,,0,1,1,PreTest
3/13/2019 9:26,3/13/2019 9:28,0,110.54.234.247,100,173,1,3/13/2019 9:28,R_Wv5mbJ2ilSKjndn,,,,,15.4868927,120.9674988,anonymous,EN,0,0,52.64,0,,,,,,,,,,,,,,,,100,100,96,2,3,4,,,,2,3,,,3,,,4,2,1,,,1,4,,0,0,3,PostFeed
3/13/2019 9:22,3/13/2019 9:28,0,96.238.182.3,100,353,1,3/13/2019 9:28,R_RmnUmlsKzS4WCm5,,,,,37.43099976,-77.65540314,anonymous,EN,0,0,162.415,0,3,3,1,2,1,4,2,2,4,2,60,4,33,8,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,FT
3/13/2019 9:25,3/13/2019 9:28,0,66.66.153.4,100,170,1,3/13/2019 9:28,R_2ti1qW57PNvXOiJ,,,,,43.16610718,-77.55549622,anonymous,EN,1.936,45.72,46.702,2,3,3,4,2,1,2,2,1,2,1,72,2,60,50,1,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Control
3/13/2019 9:23,3/13/2019 9:28,0,76.104.93.152,100,298,1,3/13/2019 9:28,R_1hZ3KhlxbDwh6UG,,,,,37.28759766,-77.29499817,anonymous,EN,2.536,2.536,116.614,1,,,,,,,,,,,,,,,,62,96,59,1,2,,,2,,,2,2,,3,,3,4,,1,4,,,4,,0,4,2,PostTest
3/13/2019 9:22,3/13/2019 9:28,0,99.203.203.160,100,402,1,3/13/2019 9:28,R_12xs6cIlQKunCtA,,,,,39.06799316,-76.99330139,anonymous,EN,1.447,123.416,128.939,13,2,2,4,2,2,4,2,2,4,1,100,3,100,40,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Down2
3/13/2019 9:23,3/13/2019 9:28,0,155.186.190.222,100,337,1,3/13/2019 9:28,R_1itwVY5YioLEIcc,,,,,34.02130127,-84.31040192,anonymous,EN,0,0,132.595,0,,,,,,,,,,,,,,,,60,20,9,2,,,3,,,4,3,2,1,,2,2,,2,2,,,,,3,0,1,3,PostTest
3/13/2019 9:22,3/13/2019 9:29,0,75.129.97.97,100,364,1,3/13/2019 9:29,R_3OjYVVc1Fvw1bhS,,,,,44.69400024,-85.67630005,anonymous,EN,0,0,184.106,0,,,,,,,,,,,,,,,,92,77,0,2,,,,2,,4,2,,4,1,2,2,1,,2,,,2,,,0,4,4,PostFeed
3/13/2019 9:28,3/13/2019 9:28,0,172.222.211.175,100,38,1,3/13/2019 9:29,R_6mVL7uG09i6AJ1L,,,,,34.26100159,-116.8130951,anonymous,EN,0,0,3.621,0,,,,,,,,,,,,,,,,94,96,83,1,1,3,3,,,2,,,3,,,,,3,2,,2,2,,3,0,0,2,PostTest
3/13/2019 9:23,3/13/2019 9:29,0,75.27.4.111,100,351,1,3/13/2019 9:29,R_1jprrgX26iU0uTw,,,,,39.78860474,-85.97789764,anonymous,EN,0,0,188.248,0,,,,,,,,,,,,,,,,64,23,15,2,,,,2,,,2,4,4,3,3,2,1,,4,4,,,,,0,3,2,PostFeed
3/13/2019 9:22,3/13/2019 9:28,0,104.176.6.160,100,389,1,3/13/2019 9:29,R_207tjMmZxgP7F05,,,,,38.0684967,-122.1613998,anonymous,EN,144.521,146.574,153.909,3,,,,,,,,,,,,,,,,81,50,19,1,,2,4,2,,1,,,4,,2,,,,2,,2,2,,2,0,3,3,PostTest
3/13/2019 9:24,3/13/2019 9:28,0,181.214.179.85,100,248,1,3/13/2019 9:29,R_1Kr58LB1CqAInUu,,,,,41.10339355,-104.905899,anonymous,EN,0,0,25.18,0,,,,,,,,,,,,,,,,70,38,67,2,,1,,,1,2,3,,1,,3,,2,2,,,,1,,2,0,1,1,PostFeed
